"1108489348";""" Governance Beyond the Nation State: James Madison on Foreign Policy and 'Universal Peace'"" James Madison and the Future of Limited Government, ed. John Samples, Washington: The Cato Institute, 2002.";"2002"
"1108489347";""" Political Liberalism and Reasonable Diversity "" Liberalismo: O Antigo e O Novo, Joao Espada, Marc Plattner, Adam Wolfson, eds. Instituto de Ciensas Sociais: Liboa, Portugal April 2001.";"2001"
"1108489346";""" Liberal Theory and the Doctrine of Double Effect "" Analise Social, (Special Issue, also with contributions by Steven Lukes, John Gray, David Miller, Clifford Orwin, Chandran Kukathas, Joao Espada) September 1998.";"1998"
"1108489345";"Review of Jack Crittenden, Beyond Individualism: Reconstituting the Liberal Self (Oxford University Press) Ethics January 1997.";"1997"
"1108489344";"""Liberalism Beyond Justice "" Cursos da Arrabida:Liberdade, Virtude e Intresse, (with contributions by Gordon Wood, William Galston, Joao Espada, and Joao Rosas) Arrabida Portugal 1997.";"1997"
"1108489343";"Review of David Johnston, The Idea of a Liberal Theory (Princeton University Press) Political Theory December 1996.";"1996"
"1108489342";"Review of Vinit Haksar, Indivisible Selves and Moral Practice (Oxford University Press) Ethics volume 104, April 1994.";"1994"
"1108489341";"""Community in the Minimal State"" Critical Review: Special Issue on Communitarianism (with contributions by Charles Taylor, Ronald Beiner, Will Kymlicka, and Brenda Almond) Fall 1994.";"1994"
"1108489340";"R. Douglas, G. Mara, H. Richardson, ed.s, Liberalism and the Good (Oxford University Press) Ethics 102/4, July 1992.";"1992"
"1108489339";"Stephen Macedo, Liberal Virtues (Oxford University Press) Ethics 102/2, January 1992.";"1992"
"1108489365";""" Should Political Liberals be Compassionate Conservatives?: Philosophical Foundations of the Faith-Based Initiative "" Social Philosophy & Policy 21/1 ( forthcoming January 2004).";"2004"
"1108489364";""" Sovereignty, Commerce and Cosmopolitanism: Lessons from Early America for the Future of the World "" Social Philosophy & Policy 20/1: 223-46, January 2003.";"2003"
"1108489363";""" Civic Education and Ethical Subservience: From Mozert to Santa Fe and Beyond "" NOMOS XLIII: Moral and Political Education, Special issue: ed. by Stephen Macedo and Yael Tamir, New York: New York University Press, 2002.";"2002"
"1108489366";"""The Key to Locke's Proviso"" The British Journal for the History of Philosophy, 6/3 October 1998.";"1998"
"1108489362";""" Liberalism, Sanctity and the Prohibition of Abortion "" The Journal of Philosophy, XCIV/10, October 1997. ""Kymlicka, Liberalism and Respect for Cultural Minorities"" Ethics, 105/2 April 1995.";"1997"
"1108489361";""" Individual Rights and Community Virtues "" Ethics 101/3, April 1991.";"1991"
"1108489338";""" Plato's Statesman Story: The Birth of Fiction Reconceived "" Philosophy and Literature 14/2, Fall 1990.";"1990"
"1108489337";""" The Power Principle "" Criminal Justice Ethics Summer/Fall 1989.";"1989"
"1108489336";""" Should Political Liberals be Compassionate Conservatives?: Philosophical Foundations of the Faith-Based Initiative "" Morality and Politics ed. Jeffrey Paul New York: Cambridge University Press, 2004.";"2004"
"1108489335";""" Sovereignty, Commerce and Cosmopolitanism: Lessons from Early America for the Future of the World "" After Socialism ed. Ellen Frankl Paul, New York: Cambridge University Press, 2003.";"2003"
"1108489334";""" Justice "" The Oxford Companion to American Law, K. Hall, J. Elly, J. Grossman, N. Hull eds., New York: Oxford U. Press, 2002.";"2002"
"1108489333";""" Governance Beyond the Nation State: James Madison on Foreign Policy and 'Universal Peace'"" James Madison and the Future of Limited Government, ed. John Samples, Washington: The Cato Institute, 2002.";"2002"
"1108489332";""" Political Liberalism and Reasonable Diversity "" Liberalismo: O Antigo e O Novo, Joao Espada, Marc Plattner, Adam Wolfson, eds. Instituto de Ciensas Sociais: Liboa, Portugal April 2001.";"2001"
"1108489331";""" Liberal Theory and the Doctrine of Double Effect "" Analise Social, (Special Issue, also with contributions by Steven Lukes, John Gray, David Miller, Clifford Orwin, Chandran Kukathas, Joao Espada) September 1998.";"1998"
"1108489330";"""Liberalism Beyond Justice "" Cursos da Arrabida:Liberdade, Virtude e Intresse, (with contributions by Gordon Wood, William Galston, Joao Espada, and Joao Rosas) Arrabida Portugal 1997.";"1997"
"1108489329";"""Community in the Minimal State"" Critical Review: Special Issue on Communitarianism (with contributions by Charles Taylor, Ronald Beiner, Will Kymlicka, and Brenda Almond) Fall 1994.";"1994"
"1142203777";"Germany's War and the Holocaust: Disputed Histories (Cornell UP, 2003).";"2003"
"1142203776";"The Crimes of War: Guilt and Denial in the Twentieth Century, edited volume with A. Grossmann and M. Nolan (The New Press, 2002).";"2002"
"1142203775";"In God's Name: Genocide and Religion in the Twentieth Century, edited volume with P. Mack (Berghahn Books, 2001).";"2001"
"1142203774";"Mirrors of Destruction: War, Genocide, and Modern Identity (Oxford UP, 2000).";"2000"
"1142203773";"The Holocaust: Origins, Implementation, Aftermath, edited volume (Routledge, 2000).";"2000"
"1142203772";"Murder in Our Midst: The Holocaust, Industrial Killing, and Representation (Oxford UP, 1996).";"1996"
"1142203779";"Hitler's Army: Soldiers, Nazis, and War in the Third Reich (Oxford UP, 1991; German, Italian, Hebrew, French, and Polish translations published; Spanish and Portuguese translations forthcoming).";"1991"
"1108658322";"Christ's Churches Purely Reformed: A Social History of Calvinism. Yale University Press, 2002. The Faith and Fortunes of France's Huguenots, 1600-1685. St Andrews Studies in Reformation History, Ashgate Publishing, 2001.Rouen During the Wars of Religion. Cambridge University Press, 1981; on-demand paperback edition available.ed. with G. Marnef, H. van Nierop and M. Venard, Reformation, Revolt and Civil War in France and the Netherlands, 1555-1585. Amsterdam: Royal Netherlands Academy of Arts and Sciences, 1999.";"2002"
"1108658378";"The Faith and Fortunes of France's Huguenots, 1600-1685. St Andrews Studies in Reformation History, Ashgate Publishing, 2001.";"2001"
"1108658379";"Christ's Churches Purely Reformed: A Social History of Calvinism. Yale University Press, 2002.";"2002"
"1108658377";"Rouen During the Wars of Religion. Cambridge University Press, 1981; on-demand paperback edition available.";"1981"
"1108658376";"ed. with G. Marnef, H. van Nierop and M. Venard, Reformation, Revolt and Civil War in France and the Netherlands, 1555-1585. Amsterdam: Royal Netherlands Academy of Arts and Sciences, 1999.";"1999"
"1108658375";"""Religion and the Sacred"" (with Virginia Reinburg) and ""The Wars of Religion, 1562-1598"" (sole author) in Renaissance and Reformation France, 1500-1650. The Oxford Short History of France, Oxford University Press, 2002.";"2002"
"1108658374";"ed. Cities and Social Change in Early Modern France. Routledge, 1991.";"1991"
"1108658935";"The Manly Art (Cornell University Press, 1986).";"1986"
"1108658934";"Co-Author of A Brief History of American Sports (Hill and Wang, 1993).";"1993"
"1141228827";"The Politics of Religion in Restoration England 1660-1688, ed. with Mark Goldie and Paul Seaward (Basil Blackwell, 1990), xii + 259 pp";"1990"
"1141228826";"Politics under the Later Stuarts: Party Conflict in a Divided Society 1660-1715 (Longman, 1993), xii + 260 pp";"1993"
"1141228825";"Popular Culture in England, c. 1500-1850 (Macmillan / St. Martin's Press, 1995), xi + 293 pp";"1995"
"1141228824";"The Politics of the Excluded, c. 1500-1850 (Palgrave, 2001), ix + 295 pp";"2001"
"1141228823";"Restoration: Charles II and His Kingdoms 1660-1685 (Penguin, 2005; paperback 2006), xx + 524 pp";"2005"
"1141228822";"Revolution: The Great Crisis of the British Monarchy, 1685-1720 (Penguin, January 2006), xvi + 622 pp";"2006"
"1140988288";"Co-edited, with Maura O'Connor. <i>Comparison and History: Europe in Cross-National Perspective</i>. New York: Routledge, 2004.";"2004"
"1140988290";"<i>Household Gods: The British and their Possessions, 1830-1945</i>. New Haven and London: Yale University Press, 2006.  Awarded the Forkosch Award by the American Historical Association for the best book on Britain after 1485.  Awarded the Albion Prize by the North American Conference on British Studies for the best book on Britain after 1800 (co-winner).";"2006"
"1141228828";"London Crowds in the Reign of Charles II: Politics and Propaganda from the Restoration to the Exclusion Crisis (Cambridge University Press, 1987; paperback 1990, 2003), xv + 264 pp";"1987"
"1132158315";"Curvature and rank of Teichm&#252;ller space (with B. Farb). <i>Amer. J. Math.</i> <b>128</b> (2006), pp. 1-22.";"2006"
"1132158314";"Weil-Petersson translation distance and volumes of mapping tori. <i>Comm. Anal. Geom.</i> <b>11</b> (2003), pp. 987-999.";"2003"
"1108659330";"""Reconceptualizing Liberal Education: The Importance of Ethnic Studies,"" in Educational Record, vol 76, no 2,3 (Spring/Summer), 1995, pp. 23-31.";"1995"
"1108659329";"""Race, Civil Rights, and the New Immigrants: Nativism and the New World Order,"" in Samuel L. Myers., Jr., ed., Civil Rights and Race Relations in the Post Reagan-Bush Era (NY: Praeger, 1997)";"1997"
"1108659328";"""Affirmative Action,"" Colorado Law Review, Vol. 68, Issue 4, Fall 1997.";"1997"
"1108659327";"""Latin America In Asia-Pacific Perspective,"" in Arif Dirlik, What is in a Rim? Critical Perspectives on the Pacific Region Idea, second revised edition. Roman and Littlefield. 1997.";"1997"
"1108659326";"""The Chinese in Spanish America,"" in Lynn Pan, ed. The Encyclopedia of the Chinese Overseas. Singapore: Landmark Books: 1998. American edition to be published by Harvard U. Press in 1999.";"1998"
"1108659325";"""The Chinese Diaspora,"" in George Leonard, ed., The Asian Pacific American Heritage. Garland Press. 1998.";"1998"
"1108659324";"""Cajeme,"" ""Jose Maria Leyva,"" ""Chinese,"" in Michael S. Werner, ed., Encyclopedia of Mexico. Fitzroy Dearborn. 1998.";"1998"
"1108659323";"""The Chinese in Cuba,"" in Lingchi-Wang and Gungwu Wand, eds. The Chinese Diaspora: Selected Essays. 2 vols. Times Academic Press. 1998.";"1998"
"1108659339";"""Reconceptualizing Liberal Education: The Importance of Ethnic Studies,"" in Educational Record, vol 76, no 2,3 (Spring/Summer), 1995, pp. 23-31.";"1995"
"1108659338";"""Race, Civil Rights, and the New Immigrants: Nativism and the New World Order,"" in Samuel L. Myers., Jr., ed., Civil Rights and Race Relations in the Post Reagan-Bush Era (NY: Praeger, 1997)";"1997"
"1108659337";"""Affirmative Action,"" Colorado Law Review, Vol. 68, Issue 4, Fall 1997.";"1997"
"1108659336";"""Latin America In Asia-Pacific Perspective,"" in Arif Dirlik, What is in a Rim? Critical Perspectives on the Pacific Region Idea, second revised edition. Roman and Littlefield. 1997.";"1997"
"1108659335";"""The Chinese in Spanish America,"" in Lynn Pan, ed. The Encyclopedia of the Chinese Overseas. Singapore: Landmark Books: 1998. American edition to be published by Harvard U. Press in 1999.";"1998"
"1108659334";"""The Chinese Diaspora,"" in George Leonard, ed., The Asian Pacific American Heritage. Garland Press. 1998.";"1998"
"1108659333";"""Cajeme,"" ""Jose Maria Leyva,"" ""Chinese,"" in Michael S. Werner, ed., Encyclopedia of Mexico. Fitzroy Dearborn. 1998.";"1998"
"1108659332";"""The Chinese in Cuba,"" in Lingchi-Wang and Gungwu Wand, eds. The Chinese Diaspora: Selected Essays. 2 vols. Times Academic Press. 1998.";"1998"
"1132178074";"""Slavery Reparations in Theory and Practice: Lincoln's Approach,"" in Brian Dirck, ed., White Man's President?: Abraham Lincoln and Race (DeKalb: Northern Illinois Univ. Press, forthcoming, 2005).";"2005"
"1132178073";"""Emancipating the Constitution: Francis Lieber and the Theory of Amendment,"" in Charles R. Mack, ed., Francis Lieber: American (Columbia: Univ. of South Carolina Press, 2005).";"2005"
"1141314020";"Refined large deviation asymptotics for the classical occupancy problem (with J. Zhang and P.Whiting), submitted to Method. and Comp. in Applied Probab.";NULL
"1132178077";"Final Freedom: The Civil War, the Abolition of Slavery, and the Thirteenth Amendment. Cambridge: Cambridge University Press,2001. (Paperback edition, 2004.)";"2001"
"1132178075";"""Reconstruction as a Constitutional Crisis,"" in Thomas J. Brown, ed., Reconstruction: New Directions (Oxford University Press, forthcoming in 2006)";"2006"
"1147046414";"""Control and Freedom: On Interactivity as a Software Effect"" (2004 Proceedings of the International Society of Electronic Arts; to be reprinted in Transformations of Public Culture. Ed. Peggy Schaffer).";"2004"
"1147046417";"""On Software, or the Persistence of Visual Knowledge."" <i>grey room</i> (winter 2005)";"2005"
"1147046416";"<i>Control and Freedom: Power and Paranoia in the Age of Fiber Optics</i> (Cambridge, MA: MIT, 2005).";"2005"
"1147046413";"""Orienting Orientalism, or How to Map Cyberspace."" <i>Asian American.net</i>, eds. Rachel Lee and Sau-ling Wong (Routledge 2003), 3-36.";"2003"
"1147046419";"""Othering Space"" <i>Visual Culture Reader 2.0</i>. ed. Nick Mirzeoff (Routledge, 2003), 241-254.";"2003"
"1147046412";"""Unbearable Witness: Towards a Politics of Listening."" <i>differences: a journal of feminist cultural studies</i> (11.1 Spring 1999): 112-149. A revised and abridged version reprinted in Extremities. Ed. Nancy K. Miller and Jason Tougaw (Urbana: Illinois UP 2002), 143-165. An early draft published as ""A Case of Mistake[s i]n Identity: Bearing Witness to the Montreal Massacre."" <i>Critical Matrix: The Princeton Journal of Women, Gender, and Culture</i> 9.2 (1995): 117-140.";"1999"
"1147046411";"""Scenes of Empowerment: Virtual Racial Diversity and Digital Divides,"" <i>New Formations special issue on ""Race and/or Nation""</i> 45, winter 2001: 169-188. A significantly revised version to be reprinted as ""Race and/as Software"" in <i>Alien Encounters: Popular Culture in Asian America</i>. Eds. Thuy Linh Tu and Mimi Nguyen. (under review at Duke UP).";"2001"
"1147046410";"""Human-Mediated-Communications."" <i>Reality/Simulacra/Artificial: Ontologies of Postmodernity</i>. Ed. Enrique Larreta. (in English and Portuguese).";NULL
"1147046418";"""Did Someone Say New Media?"" <i>New Media, Old Media</i>. (New York: Routledge, 2005).";"2005"
"1132719002";"Marshall, L., Lapsley Miller, J. A., & Heller, L. M. (2001) Distortion-product otoacoustic emissions as a screening tool for noise-induced hearing loss. Noise & Health, 3 (12), 43-60.";"2001"
"1132718936";"Marshall, L., Lapsley Miller, J.A., Heller, L.M. (2004). A longitudinal study of changes in evoked otoacoustic emissions and pure-tone thresholds as measured in a hearing conservation program. International Journal of Audiology. 43(6), 310-322";"2004"
"1132236496";"Blough, D. S. (1957) Effects of drugs on visually controlled behavior in pigeons. In S. Gartattini and V. Ghetti (Eds.), Psychotropic Drugs. Amsterdam: Elsevier; New York: Van Nostrand";"1957"
"1143496451";"<a href=""http://www.brown.edu/Departments/Philosophy/faculty/schechter/papers/BasicBeliefFormingMethods.pdf"">""How Are Basic Belief-Forming Methods Justified?""</a> (with David Enoch), forthcoming in <i>Philosophy and Phenomenological Research</i>.";"2007"
"1143496450";"<a href=""http://www.brown.edu/Departments/Philosophy/faculty/schechter/papers/MeaningAndJustification.pdf"">""Meaning and Justification: The Case of Modus Ponens""</a> (with David Enoch), <i>No&#251;s</i> (2006) 40(4): 687&#150;715.";"2006"
"1132694912";"Lawrence, K.T. and T.D. Herbert, 2005, Late Quaternary sea-surface temperatures in the western Coral Sea: Implications for the growth of the Australian Great Barrier Reef, Geology 33: 677-680.";"2005"
"1132694946";"Higginson, M. J., M.A. Altabet. L. Wincze, T.D. Herbert, and D.W. Murray, 2004b, A solar (irradiance) trigger for millennial-scale abrupt changes in the southwest monsoon? Paleoceanography, 19, PA3015, 10.1029/2004PA001031.";"2004"
"1132695009";"Higginson, M.J., M.A. Altabet, D.W. Murray, R.W. Murray, and T.D. Herbert, 2004a, Geochemical evidence for abrupt changes in relative strength of the Arabian monsoons during a stadial/interstadial climate transition, Geochimica Cosmochimica Acta, 68: 3807-3826.";"2004"
"1132695040";"Lyle, M., L. Heusser, T. Herbert, A. Mix, and J. Barron, 2001, Interglacial theme and variations: 500 k.y. of orbital forcing and associated responses from the terrestrial and marine biosphere, U.S. Pacific Northwest, Geology, 29: 1115-1118.";"2001"
"1109008931";"<i>Italian Tales. An Anthology of Contemporary Italian Fiction</i>, New Haven: Yale University Press, 2004, 260 p.";"2004"
"1109008930";"<i>Melanconie del Moderno. Disagio della nazionalit&#224; e critica dell'incivilimento nella letteratura dell'Ottocento</i>, Ravenna: Longo Editore, 2001, 178 p.";"2001"
"1109008929";"<i>Saturno e le Grazie. Ipocondriaci e malinconici nella cultura italiana del Settecento</i>, Palermo: Sellerio 1992, 305 p.";"1992"
"1109008928";"""Christmas Carol,"" in: <i>Zibaldoni e altre meraviglie, Trimestrale online di racconti, studi, pensieri, stupori letterari</i>, I, 3, 2003.";"2003"
"1109008927";"""Old Masters, New Trends: Contemporary Italian Cinema in the Light of Neo-neorealism,"" in: <i>Journal of Modern Italian Studies</i>, 8 (2), 2003, 284-298.";"2003"
"1109008926";"""Iper-Romanzo, in: <i>A Pocket Gadda Encyclopedia. The Edinburgh Journal of Gadda Studies</i>, 2003 (online resource: http://www.arts.ed.ac.uk/italian/gadda/Pages/resources/walks/pge/iperromanzriva.html).";"2003"
"1109008925";"""Le frecce della mente: Calvino, Arakawa e l'iper-romanzo"", in: <i>Italo Calvino Newyorkese</i>, Proceedings of the International Symposium ""Future Perfect. Italo Calvino and the Reinvention of Literature,"" ed. by Anna Botta and Domenico Scarpa, Cava de' Tirreni (Salerno, Italy): Avagliano Editore, 2002, 117-145.";"2002"
"1109008924";"""The Arrows of the Mind: Calvino, Arakawa and the hypernovel,"" in: <i>E-Literature in E-Publishing</i>, ed. by Paola Carbone, Milan: Mimesis, 2002, 99-122.";"2002"
"1132160932";"82. Kleymenova, E., Liu, K., Swanson, C., Boekelheide, K., Gaido, K.W. (2005). Exposure in utero to di(n-butyl)phthalate alters the vimentin cytoskeleton of fetal rat Sertoli cells and disrupts Sertoli cell-gonocyte contact. Biol. Reprod. 73, 482-490.";"2005"
"1109008922";"""Per Speculum Melancholiae: the Awakening of Reason Engenders Monsters,"" in: <i>Literary Monsters</i>, ed. Keala Jewell, Wayne State University Press, 2001, 279-296.";"2001"
"1109008921";"""Beginning/Ending/Openness/Consistency. Models for the Hyper-Novel"", <i>Annali di Italianistica</i>, 18, 2000, ""The Sense of an Ending/The Sense of a Beginning"", 109-132.";"2000"
"1109008920";"""Boccaccio Online: Teaching the Decameron as Hypertext at Brown University,"" in: <i>New Approaches to Teaching Boccaccio's Decameron</i>, ed. J. Mc Gregor, Modern Language Association series on New Approaches to Classical Texts, 2000, 172-182.";"2000"
"1109008919";"""Heros/Eleos: l'ambivalente terapia del mal d'amore nel libro chiamato Decameron, cognominato prencipe Galeotto,"" <i>Italian Quarterly</i>, XXXVI (2000), 69-106.";"2000"
"1109008918";"""Nel giardino di Boccaccio: sulla ricezione romantica del Decameron,"" in: <i>La Questione Romantica. Romanticismo/Medievalismo</i>, 7/8, 1999, 41-62.";"1999"
"1109008917";"""Leopardi, l'inattuale: Tristano contro Zarathustra,"" <i>Giacomo Leopardi poeta e filosofo</i>, ed. Alessandro Carrera, Florence: Cadmo, 1999, 59-80.";"1999"
"1109008916";"""Verso un nuovo enciclopedismo? Nuove tecnologie e comunit&#224; del sapere."" <i>Le Comunit&#224; virtuali</i>, ed. Paola Carbone and Paolo Ferri, Milan: Mimesis, 1999, 161-186.";"1999"
"1109008932";"""Pier Paolo Pasolini in Nord America: problemi di ricezione e prospettive,"" in: <i>Pasolini e Bologna</i>, ed. by Davide Ferrari and Gianni Scalia, Bologna: Pendragon, 1998, 229-239.";"1998"
"1109008915";"""La novella tra testo e ipertesto: il Decameron come modello"", in: <i>Dal primato allo scacco. I modelli narrativi tra Trecento e Seicento</i>, ed. Gian Mario Anselmi, Florence: Carocci 1998, (with Michael E. Papio), 65-85.";"1998"
"1109008914";"""L'autore come antropologo: Pier Paolo Pasolini e la morte dell'etnos,"" <i>Annali d'Italianistica</i>, Issue on ""Literature and Anthropology,"" 15, 1997, 237-65.";"1997"
"1109008913";"""Trasmissione dei classici e nuove tecnologie,"" in: <i>Internet e le Muse</i>, ed. by Patrizia Nerozzi, Milan: Mimesis, 1997, 80-98.";"1997"
"1109008912";"""Per una comunit&#224; della formazione letteraria. Il WWW e la nuova italianistica"", <i>Bollettino 900</i>, 1996, Proceedings of the Symposium: ""Internet: ricerca e didattica,"" University of Bologna.";"1996"
"1109008911";"""Il Decameron come ipertesto,"" in: <i>Lingua, Letteratura, Computers</i>, ed. Mario Ricciardi, Turin: Bollati-Boringhieri, 1996, 117-137.";"1996"
"1109008910";"""Literary PostModernism and the Scientific Rediscovery of Time,"" <i>
Social Science Information</i>, 33, 4 (1994), 649-661.";"1994"
"1109008909";"""Taming Desire: Asymmetries and Reciprocity in Carlo Goldoni's Gli Innamorati,"" <i>Annali d'Italianistica</i>, vol. 11, 1993, 225-249.";"1993"
"1109008908";"""Federico Fellini (1920-1993),"" in: <i>Issues</i>, (1993), November 5.";"1993"
"1109008907";"""Agorafobia e conversione,"" in: Anna Dolfi, ed., <i>Nevrosi e follia nella letteratura moderna</i>, Roma: Bulzoni, 1993, 87-110.";"1993"
"1109008906";"""Verso la penisola blu"", in: Gianni Celati, ed., <i>Narratori delle riserve</i>, Milano: Feltrinelli, 1992, 252-259.";"1992"
"1109008905";"""Il promesso libretto: un frammento amoroso nell'epistolario di V. Alfieri,"" in: Anna Dolfi, ed., <i>Frammenti di un discorso amoroso nella letteratura moderna</i>, Roma: Bulzoni, 1992, 43-58.";"1992"
"1109008904";"""Saul o del furor divino,"" in: Anna Dolfi, ed., <i>Malinconia, malattia malinconica e letteratura moderna</i>, Roma: Bulzoni, 1991, 131-151.";"1991"
"1109008903";"""Leopardi e la poetica della malinconia,"" <i>Gradiva. International Journal of Literature</i>, 8-9, (1990-91), 29-46.";"1990"
"1109008902";"""Noterelle su Metastasio e la malinconia,"" in: <i>Musica '90</i>, Bologna: Grafis Edizioni, 1990, 36-40.";"1990"
"1109008933";"""Some remarks on Nihilism and Secularisation,"" <i>History of European Ideas</i>, vol. XI, (1989), special issue: ""Nietzsche's Influence on Contemporary Thought,"" 979-988.";"1989"
"1109008901";"""Ortis o dell'ombra amorosa: le Ultime Lettere e la genesi del simbolismo sepolcrale,"" <i>Italian Quarterly</i>, 111, (1988), 15-39.";"1988"
"1109008900";"""Melanconia dannunziana: lo spleen del letterato e il mito dell'eroe,"" <i>Quaderni dannunziani</i>, 3-4 , (1988), special issue: ""D'Annunzio a Yale,"" Ed. Paolo Valesio, Milano, Garzanti, 1989, 105-125.";"1988"
"1109008899";"""Illuminismo e prodromi di una malattia romantica: il caso Verri-Beccaria,"" <i>Critica Letteraria</i>, 56, (1987), 581-605.";"1987"
"1109008898";"""Malattia dell'immaginazione e immaginazione della malattia: ipocondria e malinconia nella letteratura italiana del Settecento,"" <i>Lettere Italiane</i>, 3, (1987), 346-377.";"1987"
"1109008897";"""Totus Mundus agit Histrionem. Per un'iconografia letteraria della follia alle origini dell'et&#224; barocca,"" <i>Critica Letteraria</i>, 45, (1984), 673-683.";"1984"
"1109008896";"Review-article. (Books reviewed: Sam Rohdie, <i>The Passion of Pier Paolo Pasolini</i>, Indiana University Press, 1995; Patrick Rumble, <i>Allegories of Contamination</i>, University of Toronto Press, 1996; Maurizio Viano, <i>A Certain Realism</i>, University of California Press, 1993). <i>Journal of Modern Italian Studies</i>, 2, 3 (1997), 378-83.";"1997"
"1109008895";"Review of: Paolo Valesio, <i>Gabriele D'Annunzio: The Dark Flame</i>, New Haven, 1992, <i>Italian Quarterly</i>, 127-28, Winter-Spring 1996, 120-24.";"1996"
"1132107443";"Festa, E.K., Insler, R.Z., Salmon, D.P., Paxton, J., Hamilton, J.M. & Heindel, W.C. (2005). Neocortical disconnectivity disrupts sensory integration in Alzheimer's disease, Neuropsychology,19(6), 728-738.";"2005"
"1109008893";"Translation of Felix Gilbert, ""Jacob Burckhardt e il mondo moderno,"" <i>Annali dell'Istituto storico italo-germanico</i>, VII, (1982).";"1982"
"1109008934";"""Grand Hotel Viaggio Notturno,"" in <i>Zibaldoni e altre meraviglie</i>, translation from Robert Coover, <i>The Grand Hotels (of Joseph Cornell)</i>, Providence: Burning Deck, 2003. [Online at http://www.zibaldoni.it/archivio/numeri/07/altre_meraviglie/il_grand_hotel_viaggio_notturno.htm].";"2003"
"1132158313";"The Weil-Petersson metric and volumes of 3-dimensional hyperbolic convex cores. <i>J. Amer. Math. Soc.</i> <b>16</b> (2003), pp. 495-535";"2003"
"1132158312";"Iteration of mapping classes and limits of hyperbolic 3-manifolds. <i>Invent. Math.</i> <b>143</b> (2001), pp. 523-570.";"2001"
"1132158311";"Boundaries of Teichm&#252;ller spaces and end-invariants for hyperbolic 3-manifolds. <i>Duke Math. J.</i>, <b>106</b> (2001), pp. 527-552.";"2001"
"1132158310";"Continuity of Thurston's length function.  <i>Geom. & Funct. Anal. </i> <b>10</b> (2000), pp. 741-797.";"2000"
"1144122344";"R. Badeau, et. al, ""A 100-MHz Macropipelined VAX Microprocessor,"" IEEE Journal of Solid-State Circuits, Vol. 27, No. 11, November 1992, pp. 1585-1598.";"1992"
"1109008937";"""Therapy in the Garden: Boccaccio's Purgatorial Eden,"" in: <i>Paradise on Earth. The Garden of Eden from Antiquity to Modernity</i>, ed. by Regina Psaki, Global Publications, Binghamton University, 2002, 115-148.";"2002"
"1132158308";"The standard double soap bubble in R<sup>2</sup> uniquely minimizes perimeter (with F. Morgan et. al.). Pacific Journal of Mathematics, <b>159</b> (1993), no. 1, pp. 47-59.";"1993"
"1144122345";"S. Shukla and R. I. Bahar, editors, Nano, Quantum and Molecular Computing: Implications to High Level Design and Validation, Kluwer Academic Publishers, 2004.";"2004"
"1144122346";"R. I. Bahar, J. Chen, J. Mundy, ""A Probabilistic-Based Design for Nanoscale Computation,"" Chapter 5 in, Nano, Quantum and Molecular Computing: Implications to High Level Design and Validation, Kluwer Academic Publishers, 2004.";"2004"
"1132088032";"<i>Remembering Kings Past: Monastic Foundation Legends in Medieval Southern France</i>(Ithaca, N.Y.: Cornell University Press, 1995).";"1995"
"1144122343";"R. I. Bahar, E. A. Frohm, C. M. Gaona, G. D. Hachtel, E. Macii, A. Pardo, F. Somenzi, ""Algebraic Decision Diagrams and their Applications,"" IEEE Journal of Formal Methods in Systems Design. Vol. 10, No. 2, April 1997, pp. 171-206.";"1997"
"1132158318";"Tameness on the boundary and Ahlfors' measure conjecture (with K. Bromberg, R. Evans, and J. Souto). <i>Publ. Math. I.H.&#201;.S.</i> <b>98</b> (2003), pp. 145-166";"2003"
"1132158319";"On the density of geometrically finite Kleinian groups (with K. Bromberg). <i>Acta Mathematica</i> <b>192</b> (2004), pp. 33-93.";"2004"
"1132158320";"The classification of Kleinian surface groups II: the Ending Lamination Conjecture (with R. Canary and Y. Minsky, 2004). Submitted for publication.";"2004"
"1132158321";"Algebraic limits of geometrically finite manifolds are tame (with J. Souto).  <i>Geom. and Funct. Anal.</i> <b>16</b> (2006)";"2006"
"1132107361";"Gitten, J.C., Winer, J., Festa, E.K., & Heindel, W.C. (2006). Conditional associative learning of spatial and object information in children with attention-deficit/hyperactivity disorder, Child Neuropsychology, 12(1), 39-56.";"2006"
"1132107293";"Grace, J., Amick, M.M., D'Abreu, A., Festa, E.K., Heindel, W.C., & Ott, B.R. (2005). Neuropsychological deficits associated with driving performance in patients with Parkinson's disease and Alzheimer's disease, Journal of the International Neuropsychological Society, 11, 766-775.";"2005"
"1132106633";"Festa-Martino, E., Ott, B.R. & Heindel, W.C. (2004). Interactions between phasic alerting and exogenous orienting: Effects of normal aging and Alzheimer's disease, Neuropsychology, 18(2), 258-268.";"2004"
"1175375164";"""Donald Reid : Whose Pharaohs?"" MIT Journal of Middle East Studies 3 October 2002, pp. 9-12.";"2002"
"1170293159";"2005 ""Social Memory and Black Resistance: Black Women and Neighborhood Struggles in Salvador, Bahia, Brazil"" in The Latin Americanist, Volume 49, Number 1.";"2005"
"1175714611";"Trinh T. Minh-ha, Leslie Thornton and Laleen Jayamane, ""If Upon Leaving What We Have To Say We Speak: A Conversation Piece"" in Discourses: Conversations in Post-modern Art and Culture, ed. R. Ferguson, et al, New York: New Museum for Contemporary Art/Cambridge, Mass.: MIT Press, 1990";"1990"
"1175714613";"Tania Blanich (ed.),""Interview with Leslie Thornton"", Rockefeller Foundation Report on Media, New York: Rockefeller Foundation, 1999";"1999"
